,title,internal_id,url,description,responsibilities,qualifications,location,type,company,publish_date
10,产品工程师,244642,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244642,,"标准职责
 政企专项产品售前拓展工作的执行者，负责专项产品日常售前中的产品拓展、POC测试、渠道赋能、需求管理推动、货期提拉、流程跟踪等工作成。||承担代表处一般客户群的专项产品拓展，执行拓展策略，通过客户机会点挖掘、需求理解、方案设计和方案引导，参与项目运作，推动所负责业务的市场目标、产品订货/收入等经营指标的达成。||面向政企合作伙伴主动规划和开展业务使能，有效提升合作伙伴售前人员能力。||作为项目POC测试中的接口人，负责协调人员、申请物料，到货跟踪等必要的POC测试准备和协调工作，协助项目组达成测试目标。||跟进业务拓展过程中的流程性事务，包括项目立项、借货管理、要货预测、货期提拉等，确保售前拓展的有序开展、流程合规。
 自定义职责
 承担代表处产品拓展，执行拓展策略，通过客户机会点挖掘、需求理解、方案设计和方案引导，参与项目运作，推动所负责业务的市场目标、产品订货/收入等经营指标的达成。 ||面向商业市场伙伴主动规划和开展业务使能，有效提升合作伙伴售前人员能力。 ||作为项目POC测试中的接口人，负责协调人员、申请物料，到货跟踪等必要的POC测试准备和协调工作，协助项目组达成测试目标。 ||跟进业务拓展过程中的流程性事务，包括项目立项、借货管理、要货预测、货期提拉等，确保售前拓展的有序开展。","业务技能要求：
 产品解决方案设计、方案宣讲、配置报价、POC测试，具备相关项目成功经验等
 专业知识要求：
 熟悉数通、光、无线、存储、计算、IT、视频会议、视频监控相关领域产品知识、特性及解决方案等
 其他要求：
 良好的沟通协调能力，有较强的学习能力及团队合作精神，主动性强、责任心强、执行力强、工作认真细致",中国/南京,销售族,Huawei,2022-07-27
11,Senior Project Manager,244751,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244751,,"Create new processes to contribute to organizational QMS. Pilot new processes and help to develop new standards with supporting resources. 
 Improve Agile & quality perspective in R&D by conducting workshops & trainings
 Manage organizational improvement projects supporting Huawei Turkey R&D Center using Six Sigma Method
 Manage Certification Projects for ISO, CMMI,","Business Skills Requirements:
 Analyze the software development process, and find improvement points to continuously improve SDLC
 •Implement customized SDLC for each software project using Agile & DevOps practices
 •Guide & train the software project team for its development processes, and tools
 •Measure the quality of process with software metrics and interpret them to take early actions, process improvement and defect prevention
 •Conduct audits to check process compliance, cyber security, and trustworthiness
 •Publish regarding department’s quality status report monthly
 Professional Knowledge Requirement:
 Bachelor’s degree in Software Engineering, Industrial Engineering or related field
 •Experience in quality processes and software development process
 •Experience in Software development methodologies
 •Expertise in Agile & DevOps practices
 •Knowledge of Software Development Standards and Frameworks such as ISO 25051, 12207 and CMMI Dev L3&L5
 •Very good command of English
 •Good communication skills with clear and an engaging presentation style, and group facilitation
 •Strong leadership and teamwork skills, with a demonstrated ability to collaborate across teams and roles
 •Software programming & testing skills are a plus
 •Six Sigma Green Belt is a plus",Turkey/Istanbul,研发族,Huawei,2022-07-27
12,Software Developer,244753,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244753,,"Responsible for demand analysis, Including of one or more modules, code testing, unit testing, integration testing, static inspection, local composition, test environment structures, problem location, Data development and so on.","Business Skills Requirements:
 1) familiar with the distributed architecture, distributed software development experience;
 2) familiar with Openstack, WMWare and other cloud operating system software;
 3) Experience in cloud computing and large data / SDN / NFV development;4
 4)skilled use of the database for performance tuning;
 5)with good communication skills, hard, dedicated, motivated, have a good team spirit. The technology has passion, like to study
 Professional Knowledge Requirement:
 1)information systems / computer / communications and other related professional, undergraduate and above, English through four and above;
 2)familiar with at least one of C / C ++, JAVA, Python, JS, master common data structures, algorithms, understand software engineering, agile development and other knowledge, familiar with common design patterns;
 3)to understand the database field one or more characteristics of the core principles of the distribution, consistency and other algorithms have a certain understanding.
 4)communication business background, network communication related protocol STP / OAM / MPLS / OSPF / DHCP;
 5)there are several areas of business, cloud computing and large data field development experience is preferred.",Turkey/Istanbul,研发族,Huawei,2022-07-27
13,工程师A,244531,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244531,,"标准职责
 供应中心面向区域中大型代表处/国家端到端订单履行方案的执行人，为所负责国家/代表处提供一站式订单履行服务；基于预测、ATP和下单匹配供需，组织解决订单履行过程中的供需异常，保障客户订单及时齐套交付。||基于区域项目安装/要货计划，管理订单备货和发货计划，监控和管理订单履行过程，组织解决履行过程中的供需异常，执行从订单生成到SO关闭的端到端订单履行方案，包含有效发货/异常/变更/进度/计划/承诺管理，对合同/PO的及时齐套到货负责。||管理生产配置异常，订单生成时识别与拦截，履行中快速定位并闭环管理，为后端提供清洁输入。||面向产品维度基于规则进行产品与订单的动态匹配及通用规则下的资源调配，对涉及资源分配的订单，基于调配结果审视齐套性并调整承诺。||基于国家特性/代表处业务特点及自身经验沉淀，梳理所负责国家/代表处订单业务痛难点，协同订单统筹专家，参与业务改进和流程优化方案的制定及实施。||（17级要求）综合考虑需求/供应/物流等约束条件，组织落地S/A/B级及重难点项目订单履行方案，或独立承担中型项目的端到端订单履行，对所负责的国家/代表处供货满意度及供货周期、质量、成本等负责。
 自定义职责
 null","业务技能要求：
 1、订单需求管理：备发货条件管理；订单计划制定与变更管理；订单状态管理及应用 2、订单配置：订单配置设计；订单配置生成 3、订单交易：交易模式设计与适配； 4、订单履行：分场景SLA设计与履行周期管理；订单承诺与变更管理
 专业知识要求：
 知识： 1、	掌握订单履行、订单交易、商务、贸易等基础知识； 2、	了解IPD、LTC、ISC、IFS等流程，并能全流程审视合同履行规划（数据对齐、拉通评审） 3、了解上下游、周边强相关领域（计划、采购、制造、研发、市场）的基础知识和业务运作逻辑以及合同履行业务与它们的相互关系及影响；",Hungary/Budapest,供应链族,Huawei,2022-07-27
14,产品工程师,244644,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244644,,"标准职责
 政企专项产品售前拓展工作的执行者，负责专项产品日常售前中的产品拓展、POC测试、渠道赋能、需求管理推动、货期提拉、流程跟踪等工作成。||承担代表处一般客户群的专项产品拓展，执行拓展策略，通过客户机会点挖掘、需求理解、方案设计和方案引导，参与项目运作，推动所负责业务的市场目标、产品订货/收入等经营指标的达成。||面向政企合作伙伴主动规划和开展业务使能，有效提升合作伙伴售前人员能力。||作为项目POC测试中的接口人，负责协调人员、申请物料，到货跟踪等必要的POC测试准备和协调工作，协助项目组达成测试目标。||跟进业务拓展过程中的流程性事务，包括项目立项、借货管理、要货预测、货期提拉等，确保售前拓展的有序开展、流程合规。
 自定义职责
 承担代表处产品拓展，执行拓展策略，通过客户机会点挖掘、需求理解、方案设计和方案引导，参与项目运作，推动所负责业务的市场目标、产品订货/收入等经营指标的达成。 ||面向商业市场伙伴主动规划和开展业务使能，有效提升合作伙伴售前人员能力。 ||作为项目POC测试中的接口人，负责协调人员、申请物料，到货跟踪等必要的POC测试准备和协调工作，协助项目组达成测试目标。 ||跟进业务拓展过程中的流程性事务，包括项目立项、借货管理、要货预测、货期提拉等，确保售前拓展的有序开展。","业务技能要求：
 产品解决方案设计、方案宣讲、配置报价、POC测试，具备相关项目成功经验等
 专业知识要求：
 熟悉IT领域产品知识、特性及解决方案等
 其他要求：
 良好的沟通协调能力，有较强的学习能力及团队合作精神，主动性强、责任心强、执行力强、工作认真细致",中国/南京,销售族,Huawei,2022-07-27
15,维护工程师（专业类）,244682,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244682,,"1、地市交付与服务主任是地市交付与服务业务的管理者；负责地市的网络安全和网络质量保障、项目管理、合作管理、满意度管理、区域团队管理等，同时要求懂网络、懂技术、懂客户、懂管理、懂经营、懂竞争、会沟通、会呈现等，对地市交付与服务业务的经营目标、市场成功及客户满意度负责，确保服务业务持续发展。
 2、网络安全与质量保障：组织看网讲网，推动EOS等老旧产品退网，推动客户解决网络隐患，提升网络健壮性；主动管理地市的网络日维及重大变更操作，策划组织重保活动，进行网络安全主动管理；组织区域重大事故快速恢复、客户安抚；从客户痛点出发，结合公司商解方案，帮助客户提升运维效率；组织进行网络洞察，就无线网络性能与客户进行对标，牵引内外部诉求达成一致，协调资源，完成网络质量提升目标。
 3、区域项目管理：对区域项目的范围、进度、质量、资源、团队、风险进行管理，确保代表处的交付策略在地市落地；负责区域的专业服务订货、收入确认、POD/PAC/FAC里程碑达成，支撑代表处订收回经营目标达成。
 4、区域交付与服务客户满意度管理：对区域建维客户的满意度负责，对建维口客户的后评估打分结果负责；负责区域客户的声音收集、跟踪直至闭环。
 5、区域合作现场管理：负责区域合作现场人员的出入场及日常规范运作管理，对区域合作团队现场运作质量、交付结果进行评估并应用。
 6、区域交付与服务团队建设及管理：负责区域虚拟团队的建设及日常管理，对区域团队人员进行排兵布阵，跟踪落地执行结果。
 7、网络安全与质量保障：组织看网讲网，推动EOS等老旧产品退网，推动客户解决网络隐患，提升网络健壮性；主动管理地市的网络日维及重大变更操作，策划组织重保活动，进行网络安全主动管理；组织区域重大事故快速恢复、客户安抚；从客户痛点出发，结合公司商解方案，帮助客户提升运维效率；组织进行网络洞察，就无线网络性能与客户进行对标，牵引内外部诉求达成一致，协调资源，完成网络质量提升目标； 
 8、区域项目管理：对区域项目的范围、进度、质量、资源、团队、风险进行管理，确保代表处的交付策略在地市落地；负责区域的专业服务订货、收入确认、里程碑达成，支撑代表处订收回经营目标达成； 
 9、区域交付与服务客户满意度管理：对区域建维客户的满意度负责，对建维口客户的后评估打分结果负责；负责区域客户的声音收集、跟踪直至闭环； 
 10、区域合作现场管理：负责区域合作现场人员出入场及日常规范运作管理；","1、地市交付与服务主任是地市交付与服务业务的管理者；负责地市的网络安全和网络质量保障、项目管理、合作管理、满意度管理、区域团队管理等，同时要求懂网络、懂技术、懂客户、懂管理、懂经营、懂竞争、会沟通、会呈现等，对地市交付与服务业务的经营目标、市场成功及客户满意度负责，确保服务业务持续发展。
 2、网络安全与质量保障：组织看网讲网，推动EOS等老旧产品退网，推动客户解决网络隐患，提升网络健壮性；主动管理地市的网络日维及重大变更操作，策划组织重保活动，进行网络安全主动管理；组织区域重大事故快速恢复、客户安抚；从客户痛点出发，结合公司商解方案，帮助客户提升运维效率；组织进行网络洞察，就无线网络性能与客户进行对标，牵引内外部诉求达成一致，协调资源，完成网络质量提升目标。
 3、区域项目管理：对区域项目的范围、进度、质量、资源、团队、风险进行管理，确保代表处的交付策略在地市落地；负责区域的专业服务订货、收入确认、POD/PAC/FAC里程碑达成，支撑代表处订收回经营目标达成。
 4、区域交付与服务客户满意度管理：对区域建维客户的满意度负责，对建维口客户的后评估打分结果负责；负责区域客户的声音收集、跟踪直至闭环。
 5、专业知识要求：
 掌握项目管理、运维管理、网络质量管理、团队管理等相关知识
 6、其他要求：
 英语四级",中国/丽水,服务族,Huawei,2022-07-27
16,资金经理,244403,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244403,,"1、负责全球资金流转对账和风控模型设计，及系统架构搭建；
 2、负责调研所负责国家、商城的资金交易全景和流程，调研金融环境及合作机构交易规律，设计解决方案；
 3、执行资金交易风控，管理风险闭环，保证公司资金安全。","业务技能要求：
 1、学习能力和适应性强，具有较好的分析和逻辑思维能力，良好的沟通推动、组织协调及项目管理能力；
 2、熟练的英语听、说、读、写能力。
 专业知识要求：
 1、本科及以上学历，有会计、财务管理、金融、计算机、统计、电商等专业背景；
 2、具有企业财务、金融机构清结算和对账，电商运营、风控和运维等相关岗位工作经验。",中国/深圳,财经族,Huawei,2022-07-26
17,【专业类岗位】供应链数字化运营助理,244416,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244416,,"1、负责业务领域子业务模块监控分析，及时识别风险，并跟踪解决，确保IT系统运行稳定，保障业务运作顺畅。
 2、负责业务领域子业务模块的日常优化迭代需求交付及日常运维，包括用户日常系统逻辑、操作界面、数据异常等问题澄清，以保障业务连续运作。
 3、参与供应链业务领域子业务模块的数字化工作，根据数字化产品的业务运营、产品运营过程中的数据诉求，利用数字化工具进行数据提取、数据清洗、数据分析等。
 4、基于现有的算法模型和逻辑，对算法模型进行日常维护、调优和应用适配，解决具体业务的问题，识别数据质量风险，跟踪问题闭环。","知识：熟悉数据管理专业知识；熟悉管理企业架构、管理数据、管理IT产品流程；熟悉供应链业务、IT产品开发、算法运营运维相关知识；
 技能：具备较强的数据处理能力及数据统计分析能力，良好的沟通技能",中国/东莞,供应链族,Huawei,2022-07-26
18,高级开发工程师,244467,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244467,,"1、独立或主持完成多个模块/组件（含核心部件）的软件需求分析、软件设计（含增量方式）、代码编写、单元测试、集成测试、静态检查、本地构成等工作；
 2、主导子系统的优化，有效提升代码执行效率（或性能）或明显缩减代码规模；分析产品可维护需求及其价值，参与产品或平台新版本可维护设计改进，提升产品诊断能力；
 3、负责交付特性/子系统设计文档和接口，负责相关头文件、参与核心代码开发，并通过设计有效的提升开发、测试、维护等全流程及产品全生命周期效率；
 4、独立或主持完成多个客户端模块/组件需求分析、架构设计、核心框架及组件编码等工作。
 5、参与数据治理产品的建设，理解客户需求和痛点，负责产品特性设计开发、测试任务；
 6、参与产品特性的设计和架构优化任务；
 7、负责web前端页面的开发，维护和优化工作。
 8、负责前端框架的搭建，公共组件的开发和维护。
 9负责实时计算平台产品后端系统开发，处理大数据量、高并发、实时计算等场景下的平台技术架构设计和产品特性的开发工作；
 10、负责实时计算平台产品的应用开发实施，解决大数据平台实时计算重大技术疑难问题。","业务技能要求：
 以下能力要求满足其一即可：
 1、应用开发/技术架构：a. 具备良好的开发能力，能熟练使用Java/C/C++/Go/JS/Python中至少一种编程语言，熟悉Java者优先； b.了解微服务架构，具有微服务模式下的团队协同开发经验，熟悉Restful API的发布、调度模式；c.了解云原生架构，对公有云、私有云、混合云有基础认知，有云服务交付经验者优先；d.有数据库技术、人工智能或实时大数据经验者优先；
 2、熟练使用 Boost 开发库，良好的 C++ 基础，具有Linux平台C/C++开发经验；
 3、熟悉Android应用开发框架和特性，有插件化项目经验/跨平台方案优先；
 4、熟悉iOS系统运行机制及内核，精通Object C开发语言，有插件化项目经验/跨平台方案优先；
 5、熟练使用 HTML5、CSS3 技术编写前端页面，可对前端程序进行性能优化、代码调试
 专业知识要求：
 ""1、拥有JAVA、C++、android、ios、前端等，任意一项技能；
 2、开发基础知识扎实，能独立完成需求分析，方案设计，实施落地；
 3、热爱IT开发，工作态度负责、对代码质量精益求精；
 4、能持续对技术进行研究、提升开发能力和效率;""",中国/深圳,质量与流程IT族,Huawei,2022-07-26
19,【专业类岗位】供应链数字化运营助理,244412,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244412,,"1、负责业务领域子业务模块监控分析，及时识别风险，并跟踪解决，确保IT系统运行稳定，保障业务运作顺畅。
 2、负责业务领域子业务模块的日常优化迭代需求交付及日常运维，包括用户日常系统逻辑、操作界面、数据异常等问题澄清，以保障业务连续运作。
 3、参与供应链业务领域子业务模块的数字化工作，根据数字化产品的业务运营、产品运营过程中的数据诉求，利用数字化工具进行数据提取、数据清洗、数据分析等。
 4、基于现有的算法模型和逻辑，对算法模型进行日常维护、调优和应用适配，解决具体业务的问题，识别数据质量风险，跟踪问题闭环。","业务技能要求：
 具备较强的数据处理能力及数据统计分析能力，良好的沟通技能。
 专业知识要求：
 熟悉数据分析工具和计划域数据资产，熟悉算法知识。",中国/东莞,供应链族,Huawei,2022-07-26
20,Senior Research Engineer,244519,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=244519,,"•	Research and Develop proof of concept innovative solutions
 •	Collaborate with Researchers, Architects, and Product Management in Turkey, Silicon Valley and China to transfer technology into real Huawei products
 •	Generate high quality proposals, publications and/or patents at national and international levels
 •	Manage Industry - University relations","Business Skills Requirements:
 •	The following skills are desired:
 •	Experience in Web application and development
 • Experience in big data technologies (Hadoop, Java Map/Reduce, Hive, Spark SQL)
 •	Ability to solve problems creatively
 •	Good written and oral communication skills
 •	Customer oriented, work systematically under tight schedules
 •	Fluency in both written and spoken English
 •	Available for domestic or international travel when required
 Professional Knowledge Requirement:
 Analyze software requirements of the respective module/feature or propose comments that are accepted during requirement reviews; guide the requirement analysis of sub-modules/sub-features.
 or Analyze non-functional requirements (maintainability, conciseness, testability, reliability, efficiency, portability) of the respective module/sub-system; identify code defects and work out corrective measures.
 Developed at least one requirement document regarding the software module/feature, and the requirements were clear, complete, and accurate; or participated in technical statement of compliance (SOC) regarding software requirements, and developed at least one bid proposal that was clear, complete, and accurate.
 or Wrote at least one analysis report on non-functional requirements of a software module/sub-system.
 Participate in the overall software system design.
 Verify the feasibility of the software system design in modules.
 Developed at least one document regarding the results of verificati",Turkey/Istanbul,研发族,Huawei,2022-07-26
